1.6600e+04 6.0620e-03
3.8500e+04 4.1270e-03
8.5000e+04 2.7890e-03
1.3210e+05 2.3530e-03
1.8260e+05 2.1340e-03
2.3690e+05 2.0860e-03
2.9370e+05 1.9520e-03
3.5250e+05 1.9040e-03
4.1160e+05 1.7870e-03
4.6750e+05 1.7910e-03
5.1590e+05 2.0130e-03
5.6190e+05 2.8380e-03
5.9570e+05 3.5420e-03
6.2740e+05 3.8740e-03
6.4940e+05 3.5660e-03
6.5600e+05 3.1440e-03
