1.510E+04 0.005574     
2.770E+04 0.004503     
4.310E+04 0.003573     
5.910E+04 0.003430    
8.930E+04 0.004330    
1.245E+05 0.005732     
1.885E+05 0.005414     
2.530E+05 0.004970     
3.181E+05 0.004625     
3.822E+05 0.004474     
4.469E+05 0.004297     
5.794E+05 0.004007     
7.018E+05 0.003900    
8.310E+05 0.003746    
9.570E+05 0.003639     
