2.1000e+03 1.1904e-02
6.4000e+03 8.9210e-03
1.0900e+04 6.8330e-03
2.0500e+04 5.2330e-03
4.5200e+04 3.8840e-03
7.1900e+04 3.2790e-03
9.8900e+04 3.2740e-03
1.5350e+05 3.7150e-03
2.1390e+05 4.4070e-03
2.7810e+05 5.5160e-03
3.4690e+05 5.2760e-03
4.1670e+05 5.0100e-03
4.8620e+05 4.7690e-03
5.5140e+05 4.5400e-03
6.1300e+05 4.2330e-03
6.5810e+05 3.9470e-03
6.9820e+05 3.6560e-03
7.3490e+05 3.3240e-03
7.6180e+05 2.9810e-03
7.7220e+05 2.5710e-03
