2.7600e+04 4.9360e-03
6.0500e+04 3.2960e-03
1.3140e+05 2.4470e-03
2.1430e+05 2.1810e-03
2.6440e+05 1.9750e-03
3.0960e+05 1.7690e-03
3.5360e+05 1.5300e-03
3.8900e+05 1.2600e-03
4.2330e+05 9.9100e-04
4.5010e+05 8.4700e-04
4.6740e+05 1.2980e-03
4.7260e+05 1.6290e-03
4.8910e+05 2.7890e-03
4.9710e+05 3.4070e-03

